User-ID,isbn,Book-Rating,original_title,authors,original_publication_year,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
277157,0345452550,7,A Cold Heart: An Alex Delaware Novel,JONATHAN KELLERMAN,2003,Ballantine Books,http://images.amazon.com/images/P/0345452550.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345452550.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345452550.01.LZZZZZZZ.jpg
277157,0375727981,5,Saving Faith,DAVID BALDACCI,2000,Random House Large Print,http://images.amazon.com/images/P/0375727981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375727981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375727981.01.LZZZZZZZ.jpg
277157,0399146504,7,The Devil's Code,John Sandford,2000,G. P. Putnam's Sons,http://images.amazon.com/images/P/0399146504.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399146504.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399146504.01.LZZZZZZZ.jpg
278026,0449221512,5,I Is for Innocent,Sue Grafton,1994,Fawcett Books,http://images.amazon.com/images/P/0449221512.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449221512.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449221512.01.LZZZZZZZ.jpg
8937,0670894184,10,Back Roads,Tawni O'Dell,2000,Viking Books,http://images.amazon.com/images/P/0670894184.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670894184.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670894184.01.LZZZZZZZ.jpg
277157,0671024094,7,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,1999,Pocket Books,http://images.amazon.com/images/P/0671024094.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671024094.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671024094.01.LZZZZZZZ.jpg
277157,0679450408,6,Silent Witness,Richard North Patterson,1997,Random House Inc,http://images.amazon.com/images/P/0679450408.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679450408.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679450408.01.LZZZZZZZ.jpg
277157,0743486226,7,Angels & Demons,Dan Brown,2003,Atria,http://images.amazon.com/images/P/0743486226.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743486226.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743486226.01.LZZZZZZZ.jpg
1949,0425175405,8,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425175405.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425175405.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425175405.01.LZZZZZZZ.jpg
277922,0440225701,6,The Street Lawyer,JOHN GRISHAM,1999,Dell,http://images.amazon.com/images/P/0440225701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440225701.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440225701.01.LZZZZZZZ.jpg
277589,0553263226,9,The Bourne Supremacy,Robert Ludlum,1987,Bantam,http://images.amazon.com/images/P/0553263226.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553263226.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553263226.01.LZZZZZZZ.jpg
3709,067102423X,10,Bag of Bones,Stephen King,1999,Pocket,http://images.amazon.com/images/P/067102423X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067102423X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067102423X.01.LZZZZZZZ.jpg
277168,0671032658,4,The Green Mile,Stephen King,1999,Pocket,http://images.amazon.com/images/P/0671032658.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671032658.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671032658.01.LZZZZZZZ.jpg
278418,0425178102,7,Big Trouble,Dave Barry,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425178102.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425178102.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425178102.01.LZZZZZZZ.jpg
278740,0446609404,8,Cradle and All,James Patterson,2001,Warner Vision,http://images.amazon.com/images/P/0446609404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446609404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446609404.01.LZZZZZZZ.jpg
278535,0446610038,10,1st to Die: A Novel,James Patterson,2002,Warner Vision,http://images.amazon.com/images/P/0446610038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446610038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446610038.01.LZZZZZZZ.jpg
31315,0451178017,8,Over the Edge,Jonathan Kellerman,1993,Signet Book,http://images.amazon.com/images/P/0451178017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451178017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451178017.01.LZZZZZZZ.jpg
6007,0345404114,8,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books,http://images.amazon.com/images/P/0345404114.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345404114.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345404114.01.LZZZZZZZ.jpg
3817,0385479565,9,The Hot Zone,Richard Preston,1995,Anchor,http://images.amazon.com/images/P/0385479565.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385479565.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385479565.01.LZZZZZZZ.jpg
277171,0449213730,8,The Ritual Bath (Peter Decker & Rina Lazarus Novels (Paperback)),Faye Kellerman,1991,Fawcett Books,http://images.amazon.com/images/P/0449213730.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449213730.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449213730.01.LZZZZZZZ.jpg
277171,0451173139,7,Night over Water,Ken Follett,1992,Signet Book,http://images.amazon.com/images/P/0451173139.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451173139.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451173139.01.LZZZZZZZ.jpg
277171,0553580930,9,A Man in Full,Tom Wolfe,1999,Bantam,http://images.amazon.com/images/P/0553580930.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553580930.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553580930.01.LZZZZZZZ.jpg
277378,0804114986,5,The Bonesetter's Daughter,Amy Tan,2002,Ballantine Books,http://images.amazon.com/images/P/0804114986.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804114986.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804114986.01.LZZZZZZZ.jpg
277179,0440414806,10,Holes (Yearling Newbery),LOUIS SACHAR,2000,Yearling,http://images.amazon.com/images/P/0440414806.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440414806.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440414806.01.LZZZZZZZ.jpg
6367,0440224705,8,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell,http://images.amazon.com/images/P/0440224705.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224705.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224705.01.LZZZZZZZ.jpg
3310,0671042858,7,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket,http://images.amazon.com/images/P/0671042858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671042858.01.LZZZZZZZ.jpg
277187,0679745203,9,The English Patient,Michael Ondaatje,1996,Vintage Books USA,http://images.amazon.com/images/P/0679745203.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679745203.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679745203.01.LZZZZZZZ.jpg
277188,0525945636,4,Code to Zero,Ken Follett,2000,Dutton Books,http://images.amazon.com/images/P/0525945636.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525945636.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525945636.01.LZZZZZZZ.jpg
277195,0060391626,10,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books,http://images.amazon.com/images/P/0060391626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060391626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060391626.01.LZZZZZZZ.jpg
3569,0060502258,7,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,http://images.amazon.com/images/P/0060502258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060502258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060502258.01.LZZZZZZZ.jpg
278633,0060987561,10,I Know This Much Is True,Wally Lamb,1999,Regan Books,http://images.amazon.com/images/P/0060987561.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060987561.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060987561.01.LZZZZZZZ.jpg
11676,0316734837,10,Fortune's Rocks : A Novel,Anita Shreve,2002,"Little, Brown",http://images.amazon.com/images/P/0316734837.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316734837.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316734837.01.LZZZZZZZ.jpg
11676,0345413881,10,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books,http://images.amazon.com/images/P/0345413881.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413881.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413881.01.LZZZZZZZ.jpg
277641,0375406328,7,Lying Awake,Mark Salzman,2000,Alfred A. Knopf,http://images.amazon.com/images/P/0375406328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375406328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375406328.01.LZZZZZZZ.jpg
11676,037582233X,9,Stargirl,JERRY SPINELLI,2002,Knopf Books for Young Readers,http://images.amazon.com/images/P/037582233X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037582233X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037582233X.01.LZZZZZZZ.jpg
278422,0385475721,8,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese,http://images.amazon.com/images/P/0385475721.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385475721.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385475721.01.LZZZZZZZ.jpg
11676,0385729332,9,The Sisterhood of the Traveling Pants,Ann Brashares,2001,Delacorte Press,http://images.amazon.com/images/P/0385729332.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385729332.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385729332.01.LZZZZZZZ.jpg
4017,0399142789,10,Conversations with God : An Uncommon Dialogue (Book 1),Neale Donald Walsch,1996,Putnam Publishing Group,http://images.amazon.com/images/P/0399142789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399142789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399142789.01.LZZZZZZZ.jpg
7915,042511774X,8,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group,http://images.amazon.com/images/P/042511774X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042511774X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042511774X.01.LZZZZZZZ.jpg
2276,0440236673,10,The Brethren,John Grisham,2000,Island,http://images.amazon.com/images/P/0440236673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440236673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440236673.01.LZZZZZZZ.jpg
11676,0446604801,8,Jack & Jill (Alex Cross Novels),James Patterson,1997,Warner Books,http://images.amazon.com/images/P/0446604801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446604801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446604801.01.LZZZZZZZ.jpg
11676,0446606189,9,Cat & Mouse (Alex Cross Novels),James Patterson,1998,Warner Books,http://images.amazon.com/images/P/0446606189.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446606189.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446606189.01.LZZZZZZZ.jpg
243,0446606383,6,The Midnight Club,James Patterson,1999,Warner Vision,http://images.amazon.com/images/P/0446606383.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446606383.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446606383.01.LZZZZZZZ.jpg
2276,0446609323,9,Black Friday,James Patterson,1989,Warner Vision,http://images.amazon.com/images/P/0446609323.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446609323.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446609323.01.LZZZZZZZ.jpg
12982,0449134482,8,Dances With Wolves,Michael Blake,1990,Fawcett Books,http://images.amazon.com/images/P/0449134482.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449134482.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449134482.01.LZZZZZZZ.jpg
3481,0553268880,8,The Prince of Tides,Pat Conroy,1987,Bantam Books,http://images.amazon.com/images/P/0553268880.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553268880.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553268880.01.LZZZZZZZ.jpg
277195,0553379615,10,Into the Forest,JEAN HEGLAND,1998,Bantam,http://images.amazon.com/images/P/0553379615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553379615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553379615.01.LZZZZZZZ.jpg
277469,0553572997,9,The Alienist,Caleb Carr,1995,Bantam Books,http://images.amazon.com/images/P/0553572997.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553572997.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553572997.01.LZZZZZZZ.jpg
277195,0671021001,10,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket,http://images.amazon.com/images/P/0671021001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671021001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671021001.01.LZZZZZZZ.jpg
277915,0671510053,7,SHIPPING NEWS,Annie Proulx,1994,Scribner,http://images.amazon.com/images/P/0671510053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671510053.01.LZZZZZZZ.jpg
277195,0671647458,10,Color Purple,Alice Walker,1987,Pocket,http://images.amazon.com/images/P/0671647458.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671647458.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671647458.01.LZZZZZZZ.jpg
31315,0679459618,10,Dr. Death: A Novel,Jonathan Kellerman,2000,Random House Trade,http://images.amazon.com/images/P/0679459618.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679459618.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679459618.01.LZZZZZZZ.jpg
638,0679746048,7,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage,http://images.amazon.com/images/P/0679746048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679746048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679746048.01.LZZZZZZZ.jpg
8734,0802115160,8,Kitchen,Banana Yoshimoto,1993,Pub Group West,http://images.amazon.com/images/P/0802115160.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802115160.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802115160.01.LZZZZZZZ.jpg
6575,0811801802,9,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin & Sabine Continues,Nick Bantock,1992,Chronicle Books,http://images.amazon.com/images/P/0811801802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811801802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811801802.01.LZZZZZZZ.jpg
503,1558743669,10,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,1995,Health Communications,http://images.amazon.com/images/P/1558743669.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558743669.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558743669.01.LZZZZZZZ.jpg
277195,1573221856,10,High Maintenance,Jennifer Belle,2001,Riverhead Hardcover,http://images.amazon.com/images/P/1573221856.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573221856.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573221856.01.LZZZZZZZ.jpg
277197,0316969680,8,The Beach House,James Patterson,2002,"Little, Brown",http://images.amazon.com/images/P/0316969680.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316969680.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316969680.01.LZZZZZZZ.jpg
277197,0375703861,7,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA,http://images.amazon.com/images/P/0375703861.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375703861.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375703861.01.LZZZZZZZ.jpg
277523,0743206045,10,Daddy's Little Girl,Mary Higgins Clark,2002,Simon & Schuster,http://images.amazon.com/images/P/0743206045.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743206045.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743206045.01.LZZZZZZZ.jpg
278137,0380600129,8,The Indian in the Cupboard,Lynne Reid Banks,1999,HarperTrophy,http://images.amazon.com/images/P/0380600129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380600129.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380600129.01.LZZZZZZZ.jpg
277203,039480001X,9,The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers,http://images.amazon.com/images/P/039480001X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039480001X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039480001X.01.LZZZZZZZ.jpg
277205,0671664964,7,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1988,Pocket,http://images.amazon.com/images/P/0671664964.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671664964.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671664964.01.LZZZZZZZ.jpg
277229,0312282990,7,The Amazing Adventures of Kavalier & Clay,Michael Chabon,2001,Picador,http://images.amazon.com/images/P/0312282990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312282990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312282990.01.LZZZZZZZ.jpg
277230,037541309X,7,Balzac and the Little Chinese Seamstress,Dai Sijie,2001,Alfred A. Knopf,http://images.amazon.com/images/P/037541309X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037541309X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037541309X.01.LZZZZZZZ.jpg
277230,0826308791,5,The Education of Little Tree (A Zia Book),Forrest Carter,1986,University of New Mexico Press,http://images.amazon.com/images/P/0826308791.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0826308791.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0826308791.01.LZZZZZZZ.jpg
8253,014023313X,10,The Stone Diaries,Carol Shields,1995,Penguin Books,http://images.amazon.com/images/P/014023313X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014023313X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014023313X.01.LZZZZZZZ.jpg
277235,014029628X,6,Girl in Hyacinth Blue,Susan Vreeland,2000,Penguin Books,http://images.amazon.com/images/P/014029628X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014029628X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014029628X.01.LZZZZZZZ.jpg
277237,038550926X,7,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday,http://images.amazon.com/images/P/038550926X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038550926X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038550926X.01.LZZZZZZZ.jpg
277243,0449005909,8,Nightshade,John Saul,2001,Ballantine Books,http://images.amazon.com/images/P/0449005909.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449005909.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449005909.01.LZZZZZZZ.jpg
277807,0345443284,5,While I Was Gone,Sue Miller,1999,Ballantine Books,http://images.amazon.com/images/P/0345443284.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.LZZZZZZZ.jpg
13552,0425128164,2,The Voice of the Night,Dean R. Koontz,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425128164.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425128164.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425128164.01.LZZZZZZZ.jpg
277535,0316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books,http://images.amazon.com/images/P/0316601950.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316601950.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316601950.01.LZZZZZZZ.jpg
277246,0452282152,10,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,http://images.amazon.com/images/P/0452282152.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282152.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg
277257,0345422384,8,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999,Ballantine Books,http://images.amazon.com/images/P/0345422384.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345422384.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345422384.01.LZZZZZZZ.jpg
7105,0552998486,10,Chocolat,Joanne Harris,2000,Black Swan,http://images.amazon.com/images/P/0552998486.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552998486.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552998486.01.LZZZZZZZ.jpg
5333,0425154092,7,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425154092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425154092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425154092.01.LZZZZZZZ.jpg
